JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName
1144|1144|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:08:56|2017-01-01T02:08:56|2017-01-01T04:40:41|2017-01-01T04:50:44|00:10:03|0:0|COMPLETED|1|1|1|500000Mn|00:11:00|b3|normal|2|1144
1149|1149|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:11:38|2017-01-01T02:11:38|2017-01-01T04:40:41|2017-01-01T04:52:41|00:12:00|0:0|COMPLETED|1|1|1|2800Mn|00:12:00|n1|normal|2|1149
1320|1320|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:28:04|2017-01-01T04:28:04|2017-01-01T04:40:00|2017-01-01T04:52:43|00:12:43|0:0|COMPLETED|3|36|36|2800Mn|00:14:00|n[2-4]|normal|1|1320
1290|1290|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:04:30|2017-01-01T04:04:30|2017-01-01T04:40:41|2017-01-01T04:59:07|00:18:26|0:0|COMPLETED|3|36|36|2800Mn|00:26:00|b[4,6-7]|normal|2|1290
1352|1352|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:58:32|2017-01-01T04:58:32|2017-01-01T04:58:32|2017-01-01T05:02:07|00:03:35|0:0|COMPLETED|8|96|96|2800Mn|00:05:00|b[1,3,5,8-10],n[1-2]|normal|1|1352
1289|1289|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:03:52|2017-01-01T04:03:52|2017-01-01T04:40:41|2017-01-01T05:03:41|00:23:00|0:0|COMPLETED|1|12|12|500000Mn|00:23:00|b2|normal|2|1289
1253|1253|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:34:49|2017-01-01T03:34:49|2017-01-01T04:40:41|2017-01-01T05:03:41|00:23:00|0:0|COMPLETED|4|48|48|2800Mn|00:23:00|m[1-4]|normal|2|1253
1121|1121|beocat|normal|account1|users|100|user3|1003|2017-01-01T01:50:24|2017-01-01T01:50:24|2017-01-01T04:40:00|2017-01-01T05:09:00|00:29:00|0:0|COMPLETED|1|12|12|2800Mn|00:30:00|g1|normal|1|1121
1150|1150|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:13:50|2017-01-01T02:13:50|2017-01-01T05:09:00|2017-01-01T05:12:17|00:03:17|0:0|COMPLETED|1|12|12|2800Mn|00:14:00|g1|normal|1|1150
1187|1187|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:42:52|2017-01-01T02:42:52|2017-01-01T05:09:00|2017-01-01T05:13:46|00:04:46|0:0|COMPLETED|2|24|24|2800Mn|00:05:00|m[1-2]|normal|1|1187
1355|1355|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:59:06|2017-01-01T04:59:06|2017-01-01T05:02:07|2017-01-01T05:18:48|00:16:41|0:0|COMPLETED|8|96|96|2800Mn|00:22:00|b[1,3-9]|normal|1|1355
1245|1245|beocat|normal|account2|users|100|user5|1005|2017-01-01T03:28:14|2017-01-01T03:28:14|2017-01-01T05:16:57|2017-01-01T05:19:56|00:02:59|0:0|COMPLETED|1|2|2|2800Mn|00:05:00|g1|normal|1|1245
1185|1185|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:41:11|2017-01-01T02:41:11|2017-01-01T05:20:41|2017-01-01T05:20:42|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:13:00|m4|normal|2|1185
1163|1163|beocat|normal|account1|users|100|user1|1001|2017-01-01T02:22:01|2017-01-01T02:22:01|2017-01-01T05:20:41|2017-01-01T05:20:42|00:00:01|0:0|COMPLETED|1|2|2|2800Mn|00:21:00|g1|normal|2|1163
1215|1215|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:01:54|2017-01-01T03:01:54|2017-01-01T05:09:00|2017-01-01T05:20:46|00:11:46|0:0|COMPLETED|3|36|36|2800Mn|00:16:00|n[1-3]|normal|1|1215
1356|1356|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:00:16|2017-01-01T05:00:16|2017-01-01T05:20:41|2017-01-01T05:21:47|00:01:06|0:0|COMPLETED|1|1|1|2800Mn|00:08:00|g1|normal|2|1356
1281|1281|beocat|normal|account2|users|100|user5|1005|2017-01-01T03:58:31|2017-01-01T03:58:31|2017-01-01T05:21:47|2017-01-01T05:21:48|00:00:01|0:0|COMPLETED|1|6|6|2800Mn|00:16:00|m4|normal|1|1281
1331|1331|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:37:06|2017-01-01T04:37:06|2017-01-01T05:20:41|2017-01-01T05:21:59|00:01:18|0:0|COMPLETED|1|6|6|2800Mn|00:17:00|g1|normal|2|1331
1186|1186|beocat|normal|account1|users|100|user1|1001|2017-01-01T02:41:31|2017-01-01T02:41:31|2017-01-01T05:00:41|2017-01-01T05:22:41|00:22:00|0:0|COMPLETED|1|12|12|2800Mn|00:22:00|n4|normal|2|1186
1358|1358|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:02:52|2017-01-01T05:02:52|2017-01-01T05:20:41|2017-01-01T05:25:32|00:04:51|0:0|COMPLETED|1|1|1|2800Mn|00:09:00|g1|normal|2|1358
1315|1315|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:23:42|2017-01-01T04:23:42|2017-01-01T05:20:41|2017-01-01T05:25:41|00:05:00|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|b9|normal|2|1315
1254|1254|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:35:51|2017-01-01T03:35:51|2017-01-01T05:20:47|2017-01-01T05:30:47|00:10:00|0:0|COMPLETED|3|36|36|2800Mn|00:10:00|n[1-3]|normal|1|1254
1399|1399|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:34:30|2017-01-01T05:34:30|2017-01-01T05:40:41|2017-01-01T05:40:42|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|n4|normal|2|1399
1277|1277|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:55:22|2017-01-01T03:55:22|2017-01-01T05:25:32|2017-01-01T05:40:57|00:15:25|0:0|COMPLETED|1|12|12|2800Mn|00:16:00|g1|normal|1|1277
1383|1383|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:20:37|2017-01-01T05:20:37|2017-01-01T05:20:37|2017-01-01T05:41:11|00:20:34|0:0|COMPLETED|8|96|96|2800Mn|00:25:00|b[1-8]|normal|1|1383
1329|1329|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:35:05|2017-01-01T04:35:05|2017-01-01T05:40:41|2017-01-01T05:41:38|00:00:57|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|n4|normal|2|1329
1287|1287|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:01:49|2017-01-01T04:01:49|2017-01-01T05:20:41|2017-01-01T05:41:41|00:21:00|0:0|COMPLETED|1|12|12|2800Mn|00:21:00|b10|normal|2|1287
1319|1319|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:27:37|2017-01-01T04:27:37|2017-01-01T05:40:41|2017-01-01T05:42:12|00:01:31|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|n4|normal|2|1319
1327|1327|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:33:59|2017-01-01T04:33:59|2017-01-01T05:16:57|2017-01-01T05:42:57|00:26:00|0:0|COMPLETED|3|36|36|2800Mn|00:26:00|m[1-3]|normal|1|1327
1343|1343|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:49:48|2017-01-01T04:49:48|2017-01-01T05:40:41|2017-01-01T05:43:44|00:03:03|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|n4|normal|2|1343
1208|1208|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:55:45|2017-01-01T02:55:45|2017-01-01T05:40:41|2017-01-01T05:43:49|00:03:08|0:0|COMPLETED|1|6|6|2800Mn|00:05:00|n4|normal|2|1208
1304|1304|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:16:26|2017-01-01T04:16:26|2017-01-01T05:40:41|2017-01-01T05:44:11|00:03:30|0:0|COMPLETED|1|1|1|2800Mn|00:09:00|n4|normal|2|1304
1392|1392|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:29:50|2017-01-01T05:29:50|2017-01-01T05:41:11|2017-01-01T05:45:47|00:04:36|0:0|COMPLETED|8|96|96|2800Mn|00:19:00|b[1-8]|normal|1|1392
1413|1413|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:43:53|2017-01-01T05:43:53|2017-01-01T05:45:47|2017-01-01T05:47:18|00:01:31|0:0|COMPLETED|8|96|96|2800Mn|00:12:00|b[1-8]|normal|1|1413
1242|1242|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:26:43|2017-01-01T03:26:43|2017-01-01T05:25:32|2017-01-01T05:51:32|00:26:00|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|n4|normal|1|1242
1418|1418|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:45:55|2017-01-01T05:45:55|2017-01-01T05:47:18|2017-01-01T05:52:01|00:04:43|0:0|COMPLETED|8|96|96|2800Mn|00:11:00|b[1-8]|normal|1|1418
1403|1403|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:37:38|2017-01-01T05:37:38|2017-01-01T05:42:57|2017-01-01T05:56:58|00:14:01|0:0|COMPLETED|8|96|96|2800Mn|00:29:00|b9,m[1-4],n[1-3]|normal|1|1403
1226|1226|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:13:24|2017-01-01T03:13:24|2017-01-01T05:56:58|2017-01-01T06:00:19|00:03:21|0:0|COMPLETED|2|24|24|2800Mn|00:13:00|m[1-2]|normal|1|1226
1172|1172|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:27:57|2017-01-01T02:27:57|2017-01-01T06:00:41|2017-01-01T06:00:42|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:16:00|n4|normal|2|1172
1246|1246|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:29:14|2017-01-01T03:29:14|2017-01-01T06:00:41|2017-01-01T06:00:42|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:09:00|g1|normal|2|1246
1227|1227|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:14:00|2017-01-01T03:14:00|2017-01-01T05:56:58|2017-01-01T06:01:00|00:04:02|0:0|COMPLETED|2|24|24|2800Mn|00:21:00|n[1-2]|normal|1|1227
1416|1416|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:45:05|2017-01-01T05:45:05|2017-01-01T06:00:41|2017-01-01T06:03:09|00:02:28|0:0|COMPLETED|1|6|6|2800Mn|00:05:00|g1|normal|2|1416
1200|1200|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:51:47|2017-01-01T02:51:47|2017-01-01T06:00:41|2017-01-01T06:05:41|00:05:00|0:0|COMPLETED|1|1|1|2800Mn|00:13:00|n4|normal|2|1200
1201|1201|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:52:44|2017-01-01T02:52:44|2017-01-01T06:00:41|2017-01-01T06:05:41|00:05:00|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|n3|normal|2|1201
1240|1240|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:23:48|2017-01-01T03:23:48|2017-01-01T06:00:41|2017-01-01T06:06:13|00:05:32|0:0|COMPLETED|1|6|6|2800Mn|00:07:00|n4|normal|2|1240
1276|1276|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:54:49|2017-01-01T03:54:49|2017-01-01T06:00:41|2017-01-01T06:10:46|00:10:05|0:0|COMPLETED|3|36|36|2800Mn|00:17:00|m[1-2,4]|normal|2|1276
1422|1422|beocat|normal|account2|users|100|user5|1005|2017-01-01T05:49:12|2017-01-01T05:49:12|2017-01-01T05:52:02|2017-01-01T06:14:12|00:22:10|0:0|COMPLETED|8|96|96|2800Mn|00:23:00|b[1-8]|normal|1|1422
1256|1256|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:36:53|2017-01-01T03:36:53|2017-01-01T06:00:41|2017-01-01T06:14:47|00:14:06|0:0|COMPLETED|1|1|1|2800Mn|00:18:00|n4|normal|2|1256
1192|1192|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:46:10|2017-01-01T02:46:10|2017-01-01T05:56:58|2017-01-01T06:15:40|00:18:42|0:0|COMPLETED|1|12|12|2800Mn|00:24:00|m3|normal|1|1192
1235|1235|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:18:56|2017-01-01T03:18:56|2017-01-01T06:00:41|2017-01-01T06:17:23|00:16:42|0:0|COMPLETED|2|24|24|2800Mn|00:28:00|b[9-10]|normal|2|1235
1348|1348|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:55:01|2017-01-01T04:55:01|2017-01-01T06:20:41|2017-01-01T06:20:42|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|g1|normal|2|1348
1436|1436|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:02:59|2017-01-01T06:02:59|2017-01-01T06:14:12|2017-01-01T06:26:54|00:12:42|0:0|COMPLETED|8|96|96|2800Mn|00:30:00|b[1-8]|normal|1|1436
1263|1263|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:45:55|2017-01-01T03:45:55|2017-01-01T06:20:41|2017-01-01T06:28:14|00:07:33|0:0|COMPLETED|1|6|6|2800Mn|00:09:00|g1|normal|2|1263
1160|1160|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:19:32|2017-01-01T02:19:32|2017-01-01T06:00:41|2017-01-01T06:28:56|00:28:15|0:0|COMPLETED|1|1|1|2800Mn|00:30:00|g1|normal|2|1160
1456|1456|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:20:32|2017-01-01T06:20:32|2017-01-01T06:26:54|2017-01-01T06:35:04|00:08:10|0:0|COMPLETED|8|96|96|2800Mn|00:15:00|b[1-8]|normal|1|1456
1445|1445|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:11:02|2017-01-01T06:11:02|2017-01-01T06:15:40|2017-01-01T06:38:16|00:22:36|0:0|COMPLETED|8|96|96|2800Mn|00:27:00|m[1-4],n[1-4]|normal|1|1445
1205|1205|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:54:51|2017-01-01T02:54:51|2017-01-01T06:20:41|2017-01-01T06:38:41|00:18:00|0:0|COMPLETED|1|12|12|500000Mn|00:18:00|b9|normal|2|1205
1301|1301|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:13:53|2017-01-01T04:13:53|2017-01-01T06:38:16|2017-01-01T06:40:32|00:02:16|0:0|COMPLETED|4|48|48|2800Mn|00:30:00|m[1-4]|normal|1|1301
1237|1237|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:21:15|2017-01-01T03:21:15|2017-01-01T06:40:32|2017-01-01T06:40:33|00:00:01|0:0|COMPLETED|2|24|24|2800Mn|00:27:00|m[1-2]|normal|1|1237
1189|1189|beocat|normal|account1|users|100|user1|1001|2017-01-01T02:43:07|2017-01-01T02:43:07|2017-01-01T06:40:41|2017-01-01T06:42:15|00:01:34|0:0|COMPLETED|1|6|6|2800Mn|00:17:00|m1|normal|2|1189
1264|1264|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:46:34|2017-01-01T03:46:34|2017-01-01T06:40:41|2017-01-01T06:43:12|00:02:31|0:0|COMPLETED|1|6|6|2800Mn|00:06:00|m1|normal|2|1264
1233|1233|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:16:26|2017-01-01T03:16:26|2017-01-01T06:40:41|2017-01-01T06:43:39|00:02:58|0:0|COMPLETED|1|12|12|500000Mn|00:05:00|b5|normal|2|1233
1217|1217|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:03:02|2017-01-01T03:03:02|2017-01-01T06:20:41|2017-01-01T06:43:41|00:23:00|0:0|COMPLETED|1|12|12|500000Mn|00:23:00|b10|normal|2|1217
1222|1222|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:11:49|2017-01-01T03:11:49|2017-01-01T06:40:41|2017-01-01T06:45:27|00:04:46|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|m2|normal|2|1222
1328|1328|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:34:46|2017-01-01T04:34:46|2017-01-01T06:40:41|2017-01-01T06:45:41|00:05:00|0:0|COMPLETED|4|48|48|2800Mn|00:05:00|b[1-4]|normal|2|1328
1224|1224|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:12:42|2017-01-01T03:12:42|2017-01-01T06:40:41|2017-01-01T06:45:44|00:05:03|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|m4|normal|2|1224
1234|1234|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:16:52|2017-01-01T03:16:52|2017-01-01T06:40:41|2017-01-01T06:46:41|00:06:00|0:0|COMPLETED|1|12|12|2800Mn|00:12:00|n4|normal|2|1234
1350|1350|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:55:40|2017-01-01T04:55:40|2017-01-01T06:40:41|2017-01-01T06:48:17|00:07:36|0:0|COMPLETED|4|48|48|2800Mn|00:11:00|b[6-9]|normal|2|1350
1202|1202|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:53:07|2017-01-01T02:53:07|2017-01-01T06:40:32|2017-01-01T06:48:42|00:08:10|0:0|COMPLETED|1|12|12|2800Mn|00:25:00|m3|normal|1|1202
1257|1257|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:37:29|2017-01-01T03:37:29|2017-01-01T06:40:41|2017-01-01T06:54:17|00:13:36|0:0|COMPLETED|1|1|1|2800Mn|00:15:00|g1|normal|2|1257
1214|1214|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:01:14|2017-01-01T03:01:14|2017-01-01T06:57:41|2017-01-01T06:57:42|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:18:00|m4|normal|1|1214
1248|1248|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:31:32|2017-01-01T03:31:32|2017-01-01T06:40:41|2017-01-01T06:58:41|00:18:00|0:0|COMPLETED|1|6|6|2800Mn|00:18:00|g1|normal|2|1248
1297|1297|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:10:17|2017-01-01T04:10:17|2017-01-01T06:52:24|2017-01-01T07:01:30|00:09:06|0:0|COMPLETED|3|36|36|2800Mn|00:28:00|m[1-3]|normal|1|1297
1479|1479|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:40:58|2017-01-01T06:40:58|2017-01-01T07:00:41|2017-01-01T07:02:14|00:01:33|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|b2|normal|2|1479
1400|1400|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:35:50|2017-01-01T05:35:50|2017-01-01T07:00:41|2017-01-01T07:02:22|00:01:41|0:0|COMPLETED|1|1|1|2800Mn|00:17:00|b2|normal|2|1400
1404|1404|beocat|normal|account2|users|100|user4|1004|2017-01-01T05:37:50|2017-01-01T05:37:50|2017-01-01T07:00:41|2017-01-01T07:02:43|00:02:02|0:0|COMPLETED|4|48|48|2800Mn|00:23:00|b[3-6]|normal|2|1404
1347|1347|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:53:28|2017-01-01T04:53:28|2017-01-01T07:00:41|2017-01-01T07:03:05|00:02:24|0:0|COMPLETED|1|1|1|2800Mn|00:17:00|b2|normal|2|1347
1275|1275|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:54:00|2017-01-01T03:54:00|2017-01-01T06:40:32|2017-01-01T07:03:49|00:23:17|0:0|COMPLETED|3|36|36|2800Mn|00:30:00|n[1-3]|normal|1|1275
1250|1250|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:32:16|2017-01-01T03:32:16|2017-01-01T07:00:41|2017-01-01T07:04:45|00:04:04|0:0|COMPLETED|1|12|12|2800Mn|00:11:00|n4|normal|2|1250
1244|1244|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:28:06|2017-01-01T03:28:06|2017-01-01T07:00:41|2017-01-01T07:05:12|00:04:31|0:0|COMPLETED|1|12|12|2800Mn|00:10:00|b1|normal|2|1244
1303|1303|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:15:23|2017-01-01T04:15:23|2017-01-01T07:00:41|2017-01-01T07:05:41|00:05:00|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|g1|normal|2|1303
1499|1499|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:59:45|2017-01-01T06:59:45|2017-01-01T07:00:41|2017-01-01T07:06:58|00:06:17|0:0|COMPLETED|1|1|1|2800Mn|00:08:00|b2|normal|2|1499
1178|1178|beocat|normal|account1|users|100|user2|1002|2017-01-01T02:34:02|2017-01-01T02:34:02|2017-01-01T06:40:32|2017-01-01T07:07:12|00:26:40|0:0|COMPLETED|1|1|1|2800Mn|00:30:00|g1|normal|1|1178
1203|1203|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:54:09|2017-01-01T02:54:09|2017-01-01T07:07:12|2017-01-01T07:07:14|00:00:02|0:0|COMPLETED|1|12|12|2800Mn|00:21:00|g1|normal|1|1203
1251|1251|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:33:56|2017-01-01T03:33:56|2017-01-01T07:00:41|2017-01-01T07:07:22|00:06:41|0:0|COMPLETED|1|6|6|2800Mn|00:19:00|b2|normal|2|1251
1305|1305|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:16:42|2017-01-01T04:16:42|2017-01-01T07:07:12|2017-01-01T07:10:25|00:03:13|0:0|COMPLETED|3|36|36|2800Mn|00:10:00|m[1-3]|normal|1|1305
1342|1342|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:48:14|2017-01-01T04:48:14|2017-01-01T07:00:41|2017-01-01T07:11:53|00:11:12|0:0|COMPLETED|3|36|36|2800Mn|00:19:00|b[8-10]|normal|2|1342
1220|1220|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:07:18|2017-01-01T03:07:18|2017-01-01T07:07:15|2017-01-01T07:13:04|00:05:49|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|g1|normal|1|1220
1282|1282|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:58:52|2017-01-01T03:58:52|2017-01-01T07:10:25|2017-01-01T07:14:38|00:04:13|0:0|COMPLETED|1|12|12|2800Mn|00:10:00|m3|normal|1|1282
1265|1265|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:47:07|2017-01-01T03:47:07|2017-01-01T07:10:25|2017-01-01T07:16:02|00:05:37|0:0|COMPLETED|2|24|24|2800Mn|00:07:00|m[1-2]|normal|1|1265
1230|1230|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:15:59|2017-01-01T03:15:59|2017-01-01T07:00:41|2017-01-01T07:19:28|00:18:47|0:0|COMPLETED|1|12|12|2800Mn|00:23:00|m4|normal|2|1230
1349|1349|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:55:19|2017-01-01T04:55:19|2017-01-01T07:20:41|2017-01-01T07:20:42|00:00:01|0:0|COMPLETED|1|1|1|2800Mn|00:10:00|m2|normal|2|1349
1294|1294|beocat|normal|account1|users|100|user2|1002|2017-01-01T04:08:20|2017-01-01T04:08:20|2017-01-01T07:20:41|2017-01-01T07:22:22|00:01:41|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|b5|normal|2|1294
1269|1269|beocat|normal|account1|users|100|user2|1002|2017-01-01T03:50:39|2017-01-01T03:50:39|2017-01-01T07:00:41|2017-01-01T07:23:41|00:23:00|0:0|COMPLETED|1|12|12|2800Mn|00:23:00|b7|normal|2|1269
1271|1271|beocat|normal|account2|users|100|user4|1004|2017-01-01T03:51:36|2017-01-01T03:51:36|2017-01-01T07:20:41|2017-01-01T07:23:42|00:03:01|0:0|COMPLETED|1|1|1|500000Mn|00:07:00|b1|normal|2|1271
1438|1438|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:04:26|2017-01-01T06:04:26|2017-01-01T07:20:41|2017-01-01T07:24:28|00:03:47|0:0|COMPLETED|1|12|12|500000Mn|00:05:00|b10|normal|2|1438
1291|1291|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:06:20|2017-01-01T04:06:20|2017-01-01T07:20:41|2017-01-01T07:25:07|00:04:26|0:0|COMPLETED|1|1|1|2800Mn|00:14:00|m1|normal|2|1291
1280|1280|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:58:24|2017-01-01T03:58:24|2017-01-01T07:20:41|2017-01-01T07:25:11|00:04:30|0:0|COMPLETED|1|12|12|500000Mn|00:16:00|b4|normal|2|1280
1300|1300|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:13:44|2017-01-01T04:13:44|2017-01-01T07:10:25|2017-01-01T07:25:26|00:15:01|0:0|COMPLETED|3|36|36|2800Mn|00:30:00|n[1-3]|normal|1|1300
1272|1272|beocat|normal|account1|users|100|user1|1001|2017-01-01T03:52:10|2017-01-01T03:52:10|2017-01-01T07:20:41|2017-01-01T07:25:43|00:05:02|0:0|COMPLETED|1|1|1|2800Mn|00:11:00|m1|normal|2|1272
1473|1473|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:34:17|2017-01-01T06:34:17|2017-01-01T07:20:41|2017-01-01T07:26:07|00:05:26|0:0|COMPLETED|1|6|6|2800Mn|00:07:00|b2|normal|2|1473
1330|1330|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:35:09|2017-01-01T04:35:09|2017-01-01T07:20:41|2017-01-01T07:26:23|00:05:42|0:0|COMPLETED|1|12|12|2800Mn|00:29:00|n4|normal|2|1330
1318|1318|beocat|normal|account2|users|100|user5|1005|2017-01-01T04:25:52|2017-01-01T04:25:52|2017-01-01T07:20:41|2017-01-01T07:26:28|00:05:47|0:0|COMPLETED|1|6|6|2800Mn|00:11:00|m2|normal|2|1318
1382|1382|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:19:49|2017-01-01T05:19:49|2017-01-01T07:20:41|2017-01-01T07:26:41|00:06:00|0:0|COMPLETED|1|1|1|2800Mn|00:06:00|m2|normal|2|1382
1238|1238|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:22:25|2017-01-01T03:22:25|2017-01-01T07:26:23|2017-01-01T07:26:58|00:00:35|0:0|COMPLETED|1|6|6|2800Mn|00:18:00|n4|normal|1|1238
1482|1482|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:42:42|2017-01-01T06:42:42|2017-01-01T07:20:41|2017-01-01T07:27:41|00:07:00|0:0|COMPLETED|1|1|1|2800Mn|00:07:00|m2|normal|2|1482
1323|1323|beocat|normal|account2|users|100|user4|1004|2017-01-01T04:30:16|2017-01-01T04:30:16|2017-01-01T07:20:41|2017-01-01T07:27:50|00:07:09|0:0|COMPLETED|1|12|12|2800Mn|00:29:00|b3|normal|2|1323
1322|1322|beocat|normal|account1|users|100|user3|1003|2017-01-01T04:29:53|2017-01-01T04:29:53|2017-01-01T07:25:26|2017-01-01T07:30:08|00:04:42|0:0|COMPLETED|3|36|36|2800Mn|00:05:00|n[1-3]|normal|1|1322
1206|1206|beocat|normal|account1|users|100|user3|1003|2017-01-01T02:55:03|2017-01-01T02:55:03|2017-01-01T07:00:41|2017-01-01T07:30:14|00:29:33|0:0|COMPLETED|1|1|1|2800Mn|00:30:00|b2|normal|2|1206
1259|1259|beocat|normal|account1|users|100|user3|1003|2017-01-01T03:37:42|2017-01-01T03:37:42|2017-01-01T07:20:41|2017-01-01T07:32:15|00:11:34|0:0|COMPLETED|1|1|1|2800Mn|00:14:00|m1|normal|2|1259
